Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,playerID
Cat Barber,27,ATL,PG,3,0,13,0,15.1,0,0,0,15.1,0,15.1,3.8,7.6,11.3,11.3,0,0,3.8,3.8,0,38,119,barbeca01
Jarron Cumberland,24,POR,SG,3,0,12,4.1,8.1,0,4.1,4.1,4.1,0,0,4.1,8.1,12.2,4.1,0,0,0,8.1,8.1,136,121,cumbeja01
JaQuori McLaughlin,24,DAL,PG,4,0,11,0,9.2,0,4.6,0,4.6,0,0,0,0,0,9.2,0,0,0,4.6,0,57,118,mclauja01
Rob Edwards,25,OKC,SG,2,0,11,4.4,17.7,4.4,17.7,0,0,0,0,0,13.3,13.3,0,0,0,4.4,0,13.3,60,114,edwarro01
Emmanuel Mudiay,25,SAC,PG,2,0,11,0,8.7,0,0,0,8.7,13.1,17.5,0,0,0,17.5,4.4,0,4.4,4.4,13.1,100,114,mudiaem01
Tre Scott,25,CLE,SF,2,0,11,13.6,27.2,0,4.5,13.6,22.7,0,0,4.5,4.5,9.1,0,4.5,4.5,0,9.1,27.2,106,100,scotttr01
Shaq Buchanan,25,MEM,SG,2,0,10,4.8,19.1,0,9.6,4.8,9.6,0,0,4.8,4.8,9.6,9.6,4.8,0,9.6,4.8,9.6,61,106,buchash01
DaQuan Jeffries,24,MEM,SG,3,0,9,5.3,10.6,0,5.3,5.3,5.3,0,0,0,10.6,10.6,5.3,0,0,0,5.3,10.6,125,113,jeffrda01
Jon Teske,24,MEM,C,3,0,8,0,6,0,0,0,6,0,12,0,12,12,6,6,0,0,6,0,32,99,teskejo01
Feron Hunt,22,NYK,SF,2,0,8,0,12.5,0,0,0,12.5,0,0,6.3,0,6.3,6.3,6.3,0,6.3,6.3,0,41,105,huntfe01
Anthony Lamb,24,SAS,SF,2,0,8,0,12,0,12,0,0,0,0,0,6,6,12,0,0,0,0,0,56,118,lamban01
M.J. Walker,23,PHX,SG,2,0,8,0,24.1,0,12,0,12,0,0,0,6,6,6,12,0,0,6,0,18,86,walkemj01
Malik Newman,24,CLE,PG,1,0,8,18.7,31.2,0,6.2,18.7,25,12.5,12.5,0,6.2,6.2,6.2,0,0,6.2,0,49.9,118,115,newmama01
Paris Bass,26,PHX,SF,2,0,7,13.7,41.2,0,13.7,13.7,27.5,13.7,13.7,13.7,13.7,27.5,0,6.9,0,13.7,13.7,41.2,82,92,basspa01
Scottie Lewis,21,CHA,SG,2,0,7,0,0,0,0,0,0,6.9,13.7,0,0,0,6.9,6.9,0,0,0,6.9,150,108,lewissc01
Jaysean Paige,27,DET,PG,1,0,7,0,20.9,0,13.9,0,7,0,0,0,7,7,7,0,0,7,13.9,0,15,118,paigeja01
Jordan Goodwin,23,WAS,SG,2,0,6,0,24.7,0,8.2,0,16.5,0,0,0,8.2,8.2,0,0,0,0,8.2,0,0,118,goodwjo01
Jaden Springer,19,PHI,SG,2,0,6,8.3,8.3,0,0,8.3,8.3,0,0,8.3,8.3,16.6,0,0,16.6,8.3,0,16.6,101,95,sprinja01
Arnoldas Kulboka,24,CHA,SF,2,0,5,0,9.6,0,9.6,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,123,kulboar01
Zylan Cheatham,26,UTA,SF,1,0,5,0,29.7,0,19.8,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,120,cheatzy01
Matt Ryan,24,BOS,SF,1,0,5,9.9,49.7,9.9,49.7,0,0,0,0,0,0,0,0,9.9,0,0,0,29.8,65,94,ryanma01
Tyrell Terry,21,MEM,PG,2,0,3,15.9,15.9,0,0,15.9,15.9,0,0,0,0,0,0,0,0,0,15.9,31.9,200,118,terryty01
Javin DeLaurier,23,MIL,C,1,0,3,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,16,0,0,74,delauja01
Jaime Echenique,24,WAS,C,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,echenja01
Nate Hinton,22,IND,SG,2,0,2,0,24.5,0,0,0,24.5,0,0,0,0,0,0,0,0,24.5,0,0,0,125,hintona01
David Johnson,20,TOR,SG,2,0,2,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,johnsda08
Jordan Bell,27,CHI,C,1,0,2,0,0,0,0,0,0,0,0,24.4,0,24.4,0,24.4,0,0,48.8,0,223,65,belljo01
Tyler Hall,24,NYK,SG,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,hallty01
Joe Johnson,40,BOS,SG,1,0,2,24.8,24.8,0,0,24.8,24.8,0,0,0,0,0,0,0,0,0,0,49.7,200,117,johnsjo02
C.J. Miles,34,BOS,SG,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,115,milescj01
Matt Mooney,25,NYK,SG,1,0,2,0,25,0,25,0,0,0,0,0,0,0,0,25,0,25,0,0,0,63,moonema01
Ahmad Caver,25,IND,SG,1,0,1,49,49,0,0,49,49,0,0,0,0,0,0,0,0,0,0,98,200,125,caverah01
Sam Dekker,27,TOR,PF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,dekkesa01
DeJon Jarreau,24,IND,SG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,jarrede01
Ade Murkey,24,SAC,SG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,murkead01
